Mã,Công ty,Ngành,Khối lượng NY/ĐKGD,TtDT_QG4_YoY,TtDT_QG3_YoY,TtDT_QG2_YoY,TtDT_QG1_YoY,TtLN_QG4_YoY,TtLN_QG3_YoY,TtLN_QG2_YoY,TtLN_QG1_YoY,TtDT_QG3,TtDT_QG2,TtDT_QG1,TtLN_QG3,TtLN_QG2,TtLN_QG1,TtTN_QG3,TtTN_QG2,TtTN_QG1,TtTV_QG3,TtTV_QG2,TtTV_QG1,TtEPS_QG3,TtEPS_QG2,TtEPS_QG1,TtBVPS_QG3,TtBVPS_QG2,TtBVPS_QG1,TtPE_QG3,TtPE_QG2,TtPE_QG1
DHM,Công ty cổ phần thương mại và khai thác khoáng sản Dương Hiếu,Khai khoáng,31396180,-3.200063296374484,-33.06235682622795,119.98151244511507,399.88953921357916,-112.803115587063,-63.08579668348955,-60.50955414012739,-43.262411347517734,67.18556689540384,140.489822001122,271.5773947740926,-112.16730038022814,-119.15399239543726,-126.61596958174906,13.455209112999968,2.008592139934995,182.05801232428664,0.16677005640751907,0.399324840948108,0.7224778914263457,-73.6842105263158,-176.31578947368422,-247.3684210526316,0.16305824802971283,0.39858682851707583,0.7247033245765014,358.00827893647505,-5.3468131401581385,-5.3468131401581385
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,Bất động sản,609851995,-57.2403155050378,-62.078155320161635,-71.89240767036814,-44.4765787864551,-99.45439526466411,24.422785768357304,-86.82666398045784,-1806.124497991968,-49.651795262778165,-58.62503901632801,-39.83042608388639,1666.942889137738,134.31131019036954,280.58230683090704,-14.806912505569564,-11.774611252684004,-10.481729187057429,1.537542363890232,1.6430051857609316,1.7150518718069778,5.597014925373134,-42.16417910447761,-32.08955223880597,1.5428211586901763,1.6451511335012594,1.7159949622166246,-10.61002994011975,154.49101796407186,158.49550898203591
DLG,Công ty Cổ phần Tập đoàn Đức Long Gia Lai,Lâm sản và Chế biến gỗ,299309720,9.265252174937505,-35.988411695220684,-23.0703453199464,-11.404653785107152,3625.3968253968255,-8.691328560063644,-107.685187854098,-146.8997498957899,-24.9552703490429,-2.6942243996455324,-2.57595616999626,-100.91836346869742,-104.80005440968492,-101.80052049264769,-0.2222321644998808,2.2528162428919205,2.0529764619544277,-20.98401406586168,-18.868811137981872,-18.029089985029824,0.036218761318362915,-40.63745019920319,-44.042013763129304,-20.990014871468027,-18.865519439133205,-18.036966220522626,0.0,0.0,0.0
DMC,Công ty Cổ phần Xuất nhập khẩu Y tế Domesco,Dược phẩm,34727465,-4.799749673415711,12.882598734483786,0.169392567274659,11.394088114882376,30.668114954802363,5.120856023693513,-1.7565536129816108,-9.214676733348258,-6.796638686366269,-8.118041317679076,2.252751294050585,-53.49207467418105,-32.7819654808031,-37.14547375836562,-7.05090639433639,2.9703960250296486,4.650148728103918,2.2617179738405353,-2.851162376414002,0.20541140519763482,0.8158305849678875,0.3818781461551814,-1.8746745356708905,2.2603978300180834,-2.8528599980965073,0.20462548777005807,2.6647966339410996,44.7405329593268,63.5343618513324
DPG,Công ty Cổ phần Đạt Phương,Xây dựng,62999554,8.302492469551657,-28.331893238525563,-3.8479341655219694,-1.48208639238206,-0.35098614875037637,-53.642972679926764,-63.60651364191387,-65.7503980244988,-64.30542383226158,-29.775799339586612,-20.746829960912446,-50.745521676314226,-66.50771017667778,-70.13852822028537,-6.246925938189677,-3.9516349303958656,1.2717651205693454,2.3985422058200836,1.2004886370246712,2.5855915209120504,-14.799382716049383,-29.984567901234566,-44.84567901234568,2.397727272727273,1.2017045454545454,2.585227272727273,16.59090909090908,63.181818181818166,136.5909090909091
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí-Công ty Cổ phần,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",391400000,-23.330242053684458,-43.993870764534975,-26.054140203619188,-17.23260749932949,-30.205996713446215,-87.69639092430917,-92.11814036006393,-93.58212381449779,-16.28417929308794,-4.938337453743154,-17.542457829372722,-77.32624581474066,-91.2090594247987,-94.41910212948088,-16.47781964192404,-33.48737146188196,-25.890862381640314,-9.722450558896949,-9.602582115012732,-17.89205343733519,-33.47230073487846,-54.75551158846806,-71.61531938948559,-9.722919105759045,-9.603055137425434,-17.89318169147572,16.83168316831684,79.20792079207921,202.97029702970298
DPR,Công ty Cổ phần Cao su Đồng Phú,"Nhựa, cao su & sợi",43442966,0.4579248257159431,-10.795386875223311,-50.54134423681276,13.254157085321602,-5.647925314554294,39.52450955543164,-48.388536600381705,23.78935417667351,-63.32120623481137,-70.13530250751397,-30.45765343704281,-81.153173263581,-88.51928061051558,-70.88239221311896,-2.5885876323704693,5.201530140234168,5.673050856938773,2.8651699740321184,1.6219509244673358,4.6636339442685175,3.2812644421850448,-3.7156853683334874,-0.47139291986320364,1.8142455076856463,0.4849534531283828,3.492819513603233,-6.557377049180334,14.139344262295092,-39.95901639344262
DQC,Công ty Cổ phần Bóng đèn Điện Quang,Thiết bị gia dụng,34359416,9.871739274817063,-1.3942300767690734,0.3735456734846172,-17.573918373833614,-98.89523523222606,-73.51314750028213,399.0783410138249,-355.16100573445084,-26.969999751094296,-15.824002332602024,-22.542678438721193,1496.5986394557824,636.734693877551,-7970.068027210885,8.214459349959485,-4.585576663365445,1.7916629152786532,0.23443897895936927,0.3829169989669698,-1.0493017679268208,-47.294589178356716,-41.08216432865731,-158.11623246492985,0.23433097024886543,0.38560792572598107,-1.0559724735265328,102.79001468428783,91.10132158590308,26.503041745332506
DRC,Công ty Cổ phần Cao Su Đà Nẵng,Lốp xe,118792605,-16.435296641122214,-13.30650690267693,1.1853179809087757,-16.954627503795702,-6.299203588429147,-61.388711589313395,-39.30210655571584,-1.838230524745411,-0.13076412198668128,4.249519843477949,0.830715657590063,-68.97309707279544,-37.82407463944216,-7.594612087388718,-19.093259682273782,-8.323780165370307,-11.12114653919096,-1.8458448736793247,-8.908248820412245,-4.950998116741119,-13.08698999230177,-23.749037721324097,-24.210931485758277,-1.8467852257181943,-8.89814699664221,-4.937196866061435,22.320302648171495,39.72257250945776,47.03656998738967
DRH,Công ty Cổ phần DRH Holdings,Bất động sản,124353866,-55.771542573599,-44.57952468007313,-95.31359165905305,-75.69965149434998,-97.60525299343375,-93.35196181161952,-2731.0940499040307,-442.5820835022294,-64.93754337265787,-94.95720564422855,-86.69326856349757,513.9784946236559,-22209.677419354837,-9187.63440860215,3.5765512912401425,6.763217034639607,7.278373155226697,0.0628919916705252,-2.519331859250694,-3.4896389157816805,-71.17903930131004,-223.14410480349346,-300.0,0.06126043341756643,-2.5193353242974195,-3.4918447048012866,265.3883972468043,151.9337921992789,151.9337921992789
DRL,Công ty Cổ phần Thủy điện – Điện lực 3,Sản xuất & Phân phối Điện,9500000,-8.999772157666895,-3.158176124646758,-24.532988533124637,1.6646711212390406,-25.058927519151442,-7.7128448531593,-26.65644895071917,12.521481018590846,-20.634076114171258,-30.586504757135703,-17.62018027040561,1.9264792608610182,-18.47192189240548,-5.609068868357251,-37.68074197822455,-37.3350999481537,-23.43452963880408,12.956394922377266,9.893770333359223,5.309757423563829,-2.10316241940436,-9.410500460546515,-6.816088424930918,12.952943105427119,9.895064764715528,5.312346286276439,2.49003984063745,9.76095617529881,6.673306772908384
DSN,Công ty Cổ phần Công viên nước Đầm Sen,Dịch vụ giải trí,12083009,1902.5316455696202,81.83959090297402,-0.8885143025416586,-13.478323422213697,17.706645056726092,134.0952380952381,-0.36691477094035013,-24.068654775176515,162.81240883010796,374.5891276864728,250.89954293494117,125.63396442914515,445.2667814113597,275.1348250143431,116.19952056057532,110.37863421230561,133.26264675149056,-10.674327546471662,8.259236517037616,21.284858730930868,10.440237481796796,10.283409880138905,0.6721182928195363,-10.671613027558296,8.26267103488148,21.28541144729235,3.645833333333333,-3.645833333333333,3.1250000000000107
DTA,Công ty Cổ phần Đệ Tam,Bất động sản,18059832,-51.281605196010204,-45.5137779509492,-4.453875571308647,-6.918350676563555,-65.1691065118627,-84.11597856917743,-66.80343155538978,-33.898305084745765,-25.0952267587192,-39.03404356624211,-22.00630877276515,-75.65217391304348,-57.00483091787439,-88.69565217391305,-2.592658947068222,-3.6910015612260194,-4.152239646365853,-0.13824497997916452,0.20144268511249686,0.37967996287134825,-32.096069868995635,-53.930131004366814,-55.24017467248908,-0.14266607222469907,0.2050824788230049,0.37449843958983503,53.17387304507819,204.6918123275069,255.01379944802213
DTL,Công ty Cổ phần Đại Thiên Lộc,Thép và sản phẩm thép,61435604,119.81103243068691,82.90694897179976,35.39097307419126,136.12654166726168,-609.66481794068,-267.3003639477628,-629.5441375313889,-108.75737463126843,-28.680505000819807,-39.49224463026726,-34.93267748811281,-63.026712970410394,-48.117412163249085,-104.04526916416695,-6.303220682961263,-10.102673608047295,-11.117268154945734,-6.987981345769487,-12.750326449033977,-14.306942038640907,51.70682730923695,105.6726907630522,61.696787148594375,-6.992826213403994,-12.751244102630388,-14.308795967168617,0.0,0.0,0.0
DTT,Công ty Cổ phần Kỹ nghệ Đô Thành,"Nhựa, cao su & sợi",8151820,-1.9038031319910516,-10.034395780784223,-25.888506095928314,1.3569769313921662,13.073507646768624,-18.307210031347964,-33.78552971576227,41.5948275862069,-10.524755410613697,-5.315970717690255,0.5017218180574243,-43.1500872600349,-10.55846422338569,14.659685863874346,2.5258998184342625,17.772081597778488,11.283776567339528,1.0697422401114638,-3.1651056583326884,-1.2268751451350723,-3.2287822878228782,-15.129151291512915,-6.365313653136531,1.0726905603230692,-3.1675921251892984,-1.2241292276627966,4.673721340388002,41.79894179894178,52.028218694885354
DVP,Công ty Cổ phần Đầu tư và Phát triển cảng Đình Vũ,"Kho bãi, hậu cần và bảo dưỡng",40000000,-9.08397344774971,-9.764940183167136,-15.246387905463592,-1.785396564702662,-8.232404216846918,94.20686865715547,43.308002006926344,-45.2452527413747,-7.710127880539638,-4.707122723719222,2.9363035853887696,96.3584653134062,117.68718863856049,-4.859097330656555,31.51735449266368,243.29092601622412,64.57999024779467,7.638877840724194,-1.067373234965296,2.633938708478386,18.08045165843331,30.557515878616798,15.638673253352152,7.639350901044228,-1.0673686037430217,2.632264036331029,-7.098765432098778,-9.259259259259267,21.60493827160493
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,Bất động sản,611779002,-3.6515609682325096,-56.512452088660496,-78.90336771201365,-53.94120296346769,194.68508861392806,-248.07432432432432,-135.16436338334677,17.33727988460845,-21.567979092549727,-69.87438797502898,-43.12424555099179,-366.17582718967736,-162.0429805601447,1.992307642076806,0.1598907760822389,-1.5083282998123357,-2.109456868833837,-3.8189813566320607,-3.906565623130808,-3.0942553378758424,-82.18682114409847,-125.77842143374366,-122.95438088341781,-4.213553388347087,-4.301075268817204,-3.492539801617071,253.06122448979596,58.12925170068029,58.12925170068029
DXS,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh,"Tư Vấn, Định giá, Môi giới Bất động sản",453122377,-32.3438278411965,-61.909278522440644,-48.880157565149204,-51.60132953466287,247.26925082565617,-131.34151071463202,-110.80728201561084,-97.15219343466259,-62.79755003704353,-25.079431509057283,-42.35483743262885,-61.171064749929926,-81.02450646698435,-103.42870299923918,-1.2840223912137898,-5.919137433524184,-4.55119360007784,-0.12795726266026622,-0.5110691234589763,-0.2094142191784391,-53.49127182044888,-110.59850374064838,-142.643391521197,-0.13117621337997376,-0.5137735024048973,-0.20769567118495846,85.68019093078757,110.50119331742242,110.50119331742242
DXV,Công ty Cổ phần ViCem Vật liệu xây dựng Đà Nẵng,Vật liệu xây dựng & Nội thất,9900000,3.582643147668121,-30.336710713872943,-20.938661005383274,-25.089082098061574,-98.85675857431069,76.878612716763,-473.94209354120267,-89.87341772151899,-26.420622164350675,6.075156151451649,-14.455453602164757,-1900.0,-5038.235294117647,-29.41176470588235,-1.3145931201697227,-3.6558569480224277,-2.326110016669192,-0.7139187106195408,-2.227390320632431,-2.205756420310627,-71.05263157894737,-636.8421052631579,-694.7368421052631,-0.7139032661074425,-2.2309477065857575,-2.2041763341067284,227.55526166635178,20.623150072422707,20.623150072422707
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Ngân hàng,1746956148,27.916288097475054,33.34233428456343,16.288912889318638,19.003600377716545,111.11349406035372,7.5542158250261116,-51.50053879619503,-76.37514716011509,7.91174017094679,11.238593443675867,1.1630954538821436,72.48136732145335,4.714166782294991,-40.08528414834784,-1.2348270728623536,2.6213290313450814,3.11457320234051,19.75166190391041,19.75166190391041,19.75166190391041,0.0,-18.948247078464107,-46.41068447412354,-13.933245287549525,-12.834674030495858,-11.922199543762757,-32.390745501285345,-6.255355612682094,19.794344473007715
ELC,Công ty Cổ phần Công nghệ - Viễn thông ELCOM,Thiết bị viễn thông,58778843,55.816818706092064,-58.199281814731556,-79.24248836225138,34.53144698136994,-92.23105400696865,-67.2680882084928,-45.88175201123739,142.8048780487805,-63.868373681465656,-85.14661597214044,41.37842566578624,151.71688857743518,196.98668535388927,1992.8521373510862,-4.905110739836354,57.93728312556227,80.16964400462666,0.38574192493451165,0.7483283602072361,4.535403207309672,-25.358851674641148,-38.27751196172249,8.133971291866029,0.38702186673547057,0.7482422756885764,4.534606205250597,88.61578266494178,124.64424320827939,121.73350582147476
EVE,Công ty Cổ phần Everpia,Hàng May mặc,41979773,-4.327874147142338,-22.5686488499475,-28.51915888856206,-19.890026473709455,-39.46477040759102,-55.214057941515705,-63.768844221105525,-91.69650266745703,-47.355928150450815,-29.92629372793383,-25.406158130898962,-75.53916845771882,-83.96946564885496,-87.02290076335878,14.449136724218386,24.36980867942137,6.781614559029398,0.4836287816016836,-3.618414654545313,-3.2387470970602994,-9.305317324185248,-17.62435677530017,-57.63293310463122,0.48583326528945864,-3.6172123785416836,-3.2375275577692495,17.29200652528549,46.49265905383361,167.53670473083199
EVF,Công ty Tài chính Cổ phần Điện lực,Tài chính cá nhân,351064031,9.873120710200045,19.495284044450433,81.9916743768313,29.46797729787824,33.083950483809936,-41.03667677598082,287.5797334439662,46.37154190398698,0.0581913546187852,50.054170454875454,17.864299101328907,-30.663872099824527,-39.285598232274,-6.471371937349711,6.8352477829120115,12.849527060053418,11.615155872746053,0.0,0.0,0.0,-18.46153846153846,-5.520361990950226,2.7149321266968327,1.7249757045675413,1.6439909297052153,4.275996112730807,5.736636245110815,13.03780964797914,40.15645371577575
EVG,Công ty Cổ phần Đầu tư Everland,Xây dựng,215249836,-0.08870915607783421,5.106150892360305,-19.54149947578804,-20.22338381807622,-71.4260137856951,-9.6821721742791,111.91103615473806,-8.067597354886113,2.524883982587503,13.37929695784551,-3.718668109320575,34.42982456140351,529.8245614035088,95.98997493734336,-63.58914922666948,-46.90206821464477,249.78685667373486,0.15252010317332643,0.8818302104492627,1.1290259264932383,-9.090909090909092,32.231404958677686,29.75206611570248,0.15740203794217547,0.8864220031480408,1.1349515367409493,8.293577981651383,29.981651376146797,30.715596330275222
FCM,Công ty Cổ phần Khoáng sản FECON,Vật liệu xây dựng & Nội thất,45099969,-22.34046502419165,48.114763530359404,-32.456408999959166,-6.7007849155242925,-1.4934660858742999,-345.2003023431595,-321.5821152192605,14.196735395189004,84.58707117704233,-47.28803836899887,1.2340859478321835,22.95641187618446,-67.4415666456096,-32.82375236891977,-10.58964184845702,-21.502607731360353,-10.728258797844507,1.9499658947420913,2.157090776976547,2.5537091026310024,179.16666666666666,228.57142857142858,236.9047619047619,1.9518072289156627,2.1606425702811247,2.5542168674698793,-73.73113854595336,-74.82853223593965,-70.91906721536351
FCN,Công ty Cổ phần FECON,Xây dựng,157439005,-23.510018804330176,-34.23845313452174,21.411529745211887,-35.13761132379803,-70.16577540106952,-34.98114361431047,-1.7205203524968526,-33.28722002635046,26.230406532460574,-8.297603921403322,1.463902253963857,357.35794945330707,-225.93654776841728,81.51998566051263,-0.609108527131783,6.0319040697674415,3.6753391472868215,1.8382771312455655,2.7827333213165284,0.03387445222334908,-30.08356545961003,-30.64066852367688,-39.55431754874652,1.8378778760242582,2.7822785982130456,0.032405907133928984,-1.6557161629434836,21.235216819973736,85.72930354796323
FDC,Công ty Cổ phần Ngoại thương và Phát triển Đầu tư Thành phố Hồ Chí Minh,Bất động sản,38629988,-90.9361753179237,14.113420579933281,4.6608101512933136,14.677236693091732,13400.0,-90.70521480680897,-83.9699863574352,-247.01754385964912,-1.8971983234061327,-5.3827487315243765,11.692036179130818,-100.17263876342467,-99.88206363545117,-100.42055605741243,27.95017793594306,30.733689205219456,30.73309608540925,0.07731101502171,0.02449680417839067,0.21283003263244007,1.7005473025801408,1.075058639562158,0.3713838936669273,0.078125,0.026041666666666668,0.2170138888888889,0.0,0.0,0.0
FIR,Công ty Cổ phần Địa ốc First Real,Bất động sản,64245281,-24.53699287262023,-33.415982611998565,-66.45994731572655,-70.9071361849874,-44.325297139214875,-57.908591359283996,-95.15070453202277,-93.75555482405609,13.965037743345253,-37.68736229999639,-40.37996171488424,-13.852784699306351,-89.50097649673378,-87.22472893797563,4.661317641073018,3.803063471979541,11.35881317239394,1.7352496320462298,1.395307826393646,0.051140487123313684,-26.948429623885225,-56.22334238076774,-78.67390461419154,-15.221206802638745,-29.58300550747443,-30.521091811414394,-0.06053268765131968,23.30508474576272,133.35351089588374
FIT,Công ty cổ phần Tập đoàn F.I.T,Tài chính đặc biệt,339933034,46.41083051925806,-5.953045062723386,-40.70253993553806,6.390780999979098,-86.53712458286985,1464.195056780227,28.007333239317443,-1089.6715040378895,-29.910499772279998,-19.322982170986382,-4.2934621378938616,5341.363284275755,368.7322489026594,-4308.339788277821,9.236879412602786,22.2724678287458,35.14044019503451,5.004411340714907,11.954542745302424,-0.5572393115952073,383.2258064516129,372.9032258064516,32.25806451612903,5.006478972788314,11.956649782070915,-0.5536576746377665,-76.72489082969433,-67.11790393013099,8.471615720524023
FMC,Công ty Cổ phần Thực phẩm Sao Ta,Nuôi trồng nông & hải sản,65388889,-16.170846464433872,-24.036657303476584,-26.811041645701845,2.3349633949409125,-25.345846500482132,7.2706275492653205,-37.58729601684506,6.063757865723646,-16.71507678585439,-14.70638030780412,48.11349192912329,-44.1690645181917,-9.024873713153015,4.3289212865272715,-20.768114582069774,31.0455751189558,65.8843468130832,0.38660781084923196,-2.76182215946118,1.4540709920711112,0.9497678345293372,-12.874630645842128,-11.376108062473618,0.38654214855587854,-2.7614571092831963,1.4533984785701033,18.97058823529412,51.47058823529414,62.20588235294117
FPT,Công ty Cổ phần FPT,Phần mềm,1269968875,21.84564430529885,20.05214869005475,23.65580236250577,23.439675028853504,3.847725970056595,20.557519695208576,20.658448058073905,19.64785418885119,-10.435535536103483,-4.278820520047421,5.5152239314986335,10.503247630032828,11.661651626478525,28.68738629225637,-10.00457274410404,21.469223592744843,28.103043170322405,6.779778590371827,12.832756335965371,12.084904297564679,9.427679500520291,10.072840790842871,11.592091571279918,6.779514264686783,12.087103337806832,-3.1776267370881857,2.452316076294274,10.762942779291565,17.915531335149858
FRT,Công ty cổ phần Bán lẻ Kỹ thuật số FPT,Phân phối hàng chuyên dụng,136242389,-0.23121418648430933,-0.420877626439253,15.40485766101697,6.833491846310383,-71.7995907580521,-103.08286802724395,-568.2374108424186,-124.72966950484367,-8.33491372481325,-15.222480497338557,-2.623229153611687,-105.36687010143532,-331.2238875432343,-122.30307902224385,-12.191569343191468,-12.048800121782834,17.94067459942562,0.10100832659944489,-13.268590411723602,-12.392355377546679,-48.12709894084216,-109.50658744510463,-131.36140532162233,0.09827725748641461,-24.580876401896173,-23.817782402589895,70.48260381593714,2.375607931163499,2.375607931163499
FTS,Công ty Cổ phần Chứng khoán FPT,Môi giới chứng khoán,214564987,-39.37718325709924,-51.282641773245054,21.732408157910765,497.35227105688665,-47.78957767349963,-62.85758538634476,87.42207357859532,-405.84356109177503,-18.346237794371053,19.38977599080988,49.38678920160827,-12.943609601548921,54.119821346064995,102.03735891399529,6.285261553418176,43.0337217076373,91.28536722531878,0.8259782618435318,2.097412508251121,7.582906963199254,-45.70694087403599,-31.876606683804628,25.70694087403599,0.8273129806571895,-7.183640177114891,-2.196457702167327,148.97119341563783,125.51440329218106,83.02469135802467
GAS,Tổng Công ty Khí Việt Nam-Công ty Cổ phần,Phân phối xăng dầu & khí đốt,1913950000,9.292074257692686,-20.512699076722015,-13.05702689601316,-9.054711869617812,65.48914454824029,-2.2872657370375005,-37.961393447038375,-23.04459019365365,-3.797744399839688,9.027275491818006,0.3364916621009345,3.0835947148925644,-2.9060583291641513,-26.857224438606565,-8.982386363609923,-3.2250971644260953,2.2250408102456087,5.303945908113489,10.003303798869657,2.208168292885472,-0.5282824378301765,-13.52918438345574,-18.322381136451487,5.303243125136561,10.004057808159315,2.2068233604894343,0.9938837920489356,5.963302752293574,9.403669724770646
GDT,Công ty Cổ phần Chế biến Gỗ Đức Thành,Thiết bị gia dụng,21561092,6.260730728431919,-41.728680379015486,-31.218697829716195,8.25172654613176,-20.05373034085185,-62.95750429869811,-65.97711077521053,-20.181162949254894,-35.12781985838959,-7.990284867446073,-28.215050222295407,-47.21366563987679,-44.8473816858023,-42.628115373844864,-17.99423970324663,2.8061383719582333,-2.415579551838212,2.4822321395189166,-9.680467419641007,-7.140453620021005,-20.51645856980704,-43.785471055618615,-47.90011350737798,-6.832093727374449,-17.56730073059962,-15.046402948726387,3.200000000000003,54.0,51.4
GEG,Công ty Cổ phần Điện Gia Lai,Sản xuất & Phân phối Điện,341249401,66.53255291904958,12.005312504940946,-3.805767142964882,-5.178309045280788,137.60175684373934,-81.69166568245345,-54.775128643732536,-70.51173502218309,-4.9173098125689085,5.165044820478404,-8.061550261253055,-85.17839784552133,-48.81041543830574,-93.06248306853855,2.0044909461885556,-4.418956090301935,-5.906641947816945,15.025558124966542,17.13636625534751,17.26016246541409,-36.63826491092177,-52.285050348567005,-56.467854376452365,15.02335065447609,17.134776031046503,17.259751364862197,12.695035460992914,33.12056737588652,72.4822695035461
GEX,Công ty Cổ phần Tập đoàn Gelex,Thiết bị điện,851495793,16.07185530042809,-21.915770179707536,-25.85645923937969,-11.83732569791402,-93.92719665271966,-59.49135133310508,-134.41801832713602,2359.3046408332057,4.956122985384974,-8.60887429355433,14.000081838555912,478.77910982499657,-735.827476918837,2112.594736116853,-4.921935291092876,-4.165160222869441,-5.933376598368851,0.7134374314416275,0.5616120166580946,2.3426617030803474,-25.666666666666668,-96.16666666666667,-36.0,0.7182500816193275,0.5672543258243552,2.3587985634998367,-12.16045483259634,1628.6481364497788,58.97030953885028
GIL,Công ty Cổ phần Sản Xuất Kinh Doanh Xuất Nhập Khẩu Bình Thạnh,Hàng May mặc,70000000,-81.27369099860017,-88.92646818025261,-78.89238855439409,31.43477934413305,-91.88819905554091,-135.6395029040769,-105.30130694645067,-114.81101738360442,-40.100484095108655,2.722844096941191,6.927370462562803,-476.55634357762017,-160.37234042553192,-287.82505910165486,-37.85984439490631,-28.915360875060333,-33.706990450182474,-1.230401767498333,-1.5308366755904101,-2.3779620027666923,-46.14178168130489,-77.71329987452948,-112.0922208281054,-2.6423489988189086,-2.9389952481665613,-3.7739995055895843,95.13888888888889,551.388888888889,172.51984126984124
GMC,Công ty cổ phần Garmex Sài Gòn,Hàng May mặc,33000259,-93.6034773699753,-94.25203819501911,-99.91932456287492,-99.33816863100634,-259.99132132783683,154.54545454545453,-202.0211112020293,0.42934137206540607,-52.96195972205865,-99.40525262042162,-99.57013308208691,-65.01898562516952,-78.86493083807974,-81.3635747219962,-67.57790144052214,-71.08361847472693,-67.78369031818127,-8.418947021243332,-11.54237422444386,-14.279870556815577,19.01901901901902,56.506506506506504,56.606606606606604,-8.419195483415667,-11.538461538461538,-14.276640790402258,0.0,0.0,0.0
GMD,Công ty Cổ phần Gemadept,"Kho bãi, hậu cần và bảo dưỡng",305898557,2.6778025026731784,2.5132464556780754,-6.726452813596065,0.60296168002605,-0.46508194300900635,-26.14162757733842,471.83697430535534,4.207379828686942,-15.378445014860848,-14.423466630640368,-6.376842595094419,7.1052436401394345,772.1087930833536,34.63620855892606,-3.4361090404591312,-20.721102778311987,-29.623586919002637,3.222775089670143,24.002708011254512,20.25304648119039,-7.183995150045468,129.43316156411035,130.22127917550773,3.2248273768874727,24.004097427725927,18.476363912284697,22.238372093023262,-50.145348837209305,-36.55523255813953
GMH,Công ty cổ phần Minh Hưng Quảng Trị,Vật liệu xây dựng & Nội thất,16500000,26.43233508970853,-7.386440954739678,-22.306337189925248,-27.746348784852508,-29.087073713816945,-28.53132387706856,-57.9104073622953,-35.97757771360625,-10.242139691918126,-13.916438067102764,-33.97077442498417,-20.062799537266567,-48.60353660551975,-37.712774747975544,17.776134122287967,-2.502465483234714,32.61834319526627,1.9267100977198697,-0.8637350705754615,1.0564603691639523,-7.395701643489254,-23.830594184576487,-31.921618204804044,1.9258330347545682,-0.8688642063776424,1.0569688283769259,7.3529411764705905,35.62091503267975,45.588235294117645
GSP,Công ty Cổ phần Vận tải Sản Phẩm khí Quốc Tế,Vận tải Thủy,55799445,2.589824364354183,9.571988545945958,-20.366066475825683,-17.423347006883127,314.65991963089743,28.678595585070404,37.794729542302356,13.488843813387424,12.105357134466377,-7.5846141556909865,-5.126421982999638,-24.88783604321453,-14.41800366103155,-19.67266070851728,-5.189587155476844,-13.249891300889741,-4.7005737192063375,2.749189418173326,5.214878860786305,0.6772499416163843,5.777166437414031,13.823933975240715,17.125171939477305,2.7502083491173575,5.220092431244791,0.6818698386241382,8.069620253164553,11.867088607594937,31.012658227848085
GTA,Công ty Cổ phần chế biến gỗ Thuận An,Lâm sản và Chế biến gỗ,10400000,-55.809265530168446,-54.02704249016867,-72.04060724597187,-29.89282968534351,-166.3289714366118,-58.110236220472444,-55.830388692579504,-20.664451827242527,4.161265444759858,-16.259455556831792,24.193098469061255,-145.14212982605005,-155.68519304200254,-150.65761561306746,-38.10864889434544,-41.70044469852814,-29.301368771760472,1.307129293338987,-3.3867369701886028,-1.919212403901108,-31.645569620253166,-67.29957805907173,-73.94514767932489,1.3048205871692642,-3.3889090250090614,-1.920985864443639,61.52037617554859,292.9467084639499,377.58620689655174
GVR,Tập đoàn Công nghiệp Cao su Việt Nam,"Nhựa, cao su & sợi",4000000000,-6.659997141632128,-15.496630629717487,-23.138143432286476,5.95410400608704,-36.58321953757764,-47.88957192439726,-48.09451119581199,-68.5231059630369,-54.11882904054021,-52.59350611021239,-31.26067650602811,-39.688710404584334,-39.20188849167477,-65.68388167529044,-8.481785652972729,-9.718784627902348,-9.468578801299978,2.0444331067926913,1.8202945733190734,3.922248594667804,-12.512413108242304,-25.3227408142999,-42.20456802383317,2.032520325203252,1.829268292682927,3.9220114423366454,28.46715328467155,88.17518248175185,144.52554744525548
HAG,Công ty Cổ phần Hoàng Anh Gia Lai,Nuôi trồng nông & hải sản,927467947,160.11719039017146,116.44746218487396,111.42375875700654,17.593128739625556,1421.668705445649,103.70310478654592,16.421026529134853,-58.28304386223138,11.683788718870888,17.72992668320596,0.5965661543926251,-19.684705412732644,-19.309645120335308,-68.5731076503429,2.13204108623736,5.899929532729097,10.764621958712427,6.2041326702254,7.942156397816121,9.194015815691662,14.389140271493213,18.3710407239819,2.986425339366516,6.201841759067844,7.930840067656455,9.190001879345987,-39.53294412010008,-53.29441201000834,-40.283569641367805
